city,source,emission,metric,domain,value
Guadalajara,bus_routes,NOx,population,total,1.5178940605354062e+08
Guadalajara,bus_routes,NOx,exposure,city,0.138743565856042
Guadalajara,bus_routes,NOx,exposure,total,0.002050365811693206
Guadalajara,bus_routes,NOx,iF,city,0.9231072431392194
Guadalajara,bus_routes,NOx,iF,total,1.7039503529029512
Guadalajara,bus_routes,SOx,population,city,1.2152207681383276e+06
Guadalajara,bus_routes,SOx,population,total,1.5178940605354062e+08
Guadalajara,bus_routes,SOx,exposure,city,1.012853527653053
Guadalajara,bus_routes,SOx,exposure,total,0.01493695495154701
Guadalajara,bus_routes,SOx,iF,city,6.738852514326715
Guadalajara,bus_routes,SOx,iF,total,12.413311573882378
Guadalajara,bus_routes,VOC,population,city,1.2152207681383276e+06
Guadalajara,bus_routes,VOC,population,total,1.5178940605354062e+08
Guadalajara,bus_routes,VOC,exposure,city,0.05282628671856875
Guadalajara,bus_routes,VOC,exposure,total,0.0007804888235583222
Guadalajara,bus_routes,VOC,iF,city,0.35147091396408975
Guadalajara,bus_routes,VOC,iF,total,0.6486228939024106
Guadalajara,airports,PM2_5,population,city,1.2152207681383276e+06
Guadalajara,airports,PM2_5,population,total,1.5178940125320894e+08
Guadalajara,airports,PM2_5,exposure,city,1.7876364538557108
Guadalajara,airports,PM2_5,exposure,total,0.024179715630285037
Guadalajara,airports,PM2_5,iF,city,11.893741871721206
Guadalajara,airports,PM2_5,iF,total,20.094479455016184
Guadalajara,airports,NH3,population,city,1.2152207681383276e+06
Guadalajara,airports,NH3,population,total,1.5178940125320894e+08
Guadalajara,airports,NH3,exposure,city,0.35441276088464346
Guadalajara,airports,NH3,exposure,total,0.0050114604228130855
Guadalajara,airports,NH3,iF,city,2.3580263676734337
Guadalajara,airports,NH3,iF,total,4.164759008981659
Guadalajara,airports,NOx,population,city,1.2152207681383276e+06
Guadalajara,airports,NOx,population,total,1.5178940125320894e+08
Guadalajara,airports,NOx,exposure,city,0.1358479578233931
Guadalajara,airports,NOx,exposure,total,0.00196443379186937
Guadalajara,airports,NOx,iF,city,0.9038417966175138
Guadalajara,airports,NOx,iF,total,1.6325367541550881
Guadalajara,airports,SOx,population,city,1.2152207681383276e+06
Guadalajara,airports,SOx,population,total,1.5178940125320894e+08
Guadalajara,airports,SOx,exposure,city,0.996824399672761
Guadalajara,airports,SOx,exposure,total,0.014300060955886715
Guadalajara,airports,SOx,iF,city,6.632205376864745
Guadalajara,airports,SOx,iF,total,11.884022354821932
Guadalajara,airports,VOC,population,city,1.2152207681383276e+06
Guadalajara,airports,VOC,population,total,1.5178940125320894e+08
Guadalajara,airports,VOC,exposure,city,0.05176311529762989
Guadalajara,airports,VOC,exposure,total,0.0007489858841439937
Guadalajara,airports,VOC,iF,city,0.34439727971437195
Guadalajara,airports,VOC,iF,total,0.6224424509847386
Guadalajara,agricultural,PM2_5,population,city,1.2152207681383276e+06
Guadalajara,agricultural,PM2_5,population,total,1.5176013424652094e+08
Guadalajara,agricultural,PM2_5,exposure,city,1.77557942508259
Guadalajara,agricultural,PM2_5,exposure,total,0.03237636808314567
Guadalajara,agricultural,PM2_5,iF,city,11.813522435796127
Guadalajara,agricultural,PM2_5,iF,total,26.90109476775347
Guadalajara,agricultural,NH3,population,city,1.2152207681383276e+06
Guadalajara,agricultural,NH3,population,total,1.5176013424652094e+08
Guadalajara,agricultural,NH3,exposure,city,0.3555820252481701
Guadalajara,agricultural,NH3,exposure,total,0.006685621651390244
Guadalajara,agricultural,NH3,iF,city,2.365805873673993
Guadalajara,agricultural,NH3,iF,total,5.554994345366956
Guadalajara,agricultural,NOx,population,city,1.2152207681383276e+06
Guadalajara,agricultural,NOx,population,total,1.5176013424652094e+08
Guadalajara,agricultural,NOx,exposure,city,0.13707154987383194
Guadalajara,agricultural,NOx,exposure,total,0.002624179834926456
Guadalajara,agricultural,NOx,iF,city,0.9119827628485505
Guadalajara,agricultural,NOx,iF,total,2.1803962150941003
Guadalajara,agricultural,SOx,population,city,1.2152207681383276e+06
Guadalajara,agricultural,SOx,population,total,1.5176013424652094e+08
Guadalajara,agricultural,SOx,exposure,city,1.0038080614337566
Guadalajara,agricultural,SOx,exposure,total,0.018954312680850495
Guadalajara,agricultural,SOx,iF,city,6.678670009047389
Guadalajara,agricultural,SOx,iF,total,15.748886977555316
Guadalajara,agricultural,VOC,population,city,1.2152207681383276e+06
Guadalajara,agricultural,VOC,population,total,1.5176013424652094e+08
Guadalajara,agricultural,VOC,exposure,city,0.05185853188549201
Guadalajara,agricultural,VOC,exposure,total,0.0009945682166698226
Guadalajara,agricultural,VOC,iF,city,0.3450321181144642
Guadalajara,agricultural,VOC,iF,total,0.8263735382832653
Autonomous City of Buenos Aires,railways,PM2_5,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,railways,PM2_5,population,total,7.952482925243224e+07
Autonomous City of Buenos Aires,railways,PM2_5,exposure,city,1.2033131833779611
Autonomous City of Buenos Aires,railways,PM2_5,exposure,total,0.06813179237205502
Autonomous City of Buenos Aires,railways,PM2_5,iF,city,19.339985704148507
Autonomous City of Buenos Aires,railways,PM2_5,iF,total,29.66447612389788
Autonomous City of Buenos Aires,railways,NH3,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,railways,NH3,population,total,7.952482925243224e+07
Autonomous City of Buenos Aires,railways,NH3,exposure,city,0.23385842811274873
Autonomous City of Buenos Aires,railways,NH3,exposure,total,0.013819012393685591
Autonomous City of Buenos Aires,railways,NH3,iF,city,3.7586379996258907
Autonomous City of Buenos Aires,railways,NH3,iF,total,6.016776440721876
Autonomous City of Buenos Aires,railways,NOx,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,railways,NOx,population,total,7.952482925243224e+07
Autonomous City of Buenos Aires,railways,NOx,exposure,city,0.05783913520537238
Autonomous City of Buenos Aires,railways,NOx,exposure,total,0.0036656911437023846
Autonomous City of Buenos Aires,railways,NOx,iF,city,0.9296067420054678
Autonomous City of Buenos Aires,railways,NOx,iF,total,1.5960362060655913
Autonomous City of Buenos Aires,railways,SOx,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,railways,SOx,population,total,7.952482925243224e+07
Autonomous City of Buenos Aires,railways,SOx,exposure,city,0.6320512635549744
Autonomous City of Buenos Aires,railways,SOx,exposure,total,0.03873552782152301
Autonomous City of Buenos Aires,railways,SOx,iF,city,10.158504510959629
Autonomous City of Buenos Aires,railways,SOx,iF,total,16.865388392151768
Autonomous City of Buenos Aires,railways,VOC,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,railways,VOC,population,total,7.952482925243224e+07
Autonomous City of Buenos Aires,railways,VOC,exposure,city,0.02376492416131827
Autonomous City of Buenos Aires,railways,VOC,exposure,total,0.001354057646480055
Autonomous City of Buenos Aires,railways,VOC,iF,city,0.3819565013406025
Autonomous City of Buenos Aires,railways,VOC,iF,total,0.5895545871601645
Autonomous City of Buenos Aires,electric_gen_egugrid,PM2_5,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,electric_gen_egugrid,PM2_5,population,total,9.335111692484254e+07
Autonomous City of Buenos Aires,electric_gen_egugrid,PM2_5,exposure,city,0.3761073788977655
Autonomous City of Buenos Aires,electric_gen_egugrid,PM2_5,exposure,total,0.028854602582233276
Autonomous City of Buenos Aires,electric_gen_egugrid,PM2_5,iF,city,6.0449028827957365
Autonomous City of Buenos Aires,electric_gen_egugrid,PM2_5,iF,total,14.747511352619723
Autonomous City of Buenos Aires,electric_gen_egugrid,NH3,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,electric_gen_egugrid,NH3,population,total,9.335111692484254e+07
Autonomous City of Buenos Aires,electric_gen_egugrid,NH3,exposure,city,0.0759608812157356
Autonomous City of Buenos Aires,electric_gen_egugrid,NH3,exposure,total,0.0060632555454731086
Autonomous City of Buenos Aires,electric_gen_egugrid,NH3,iF,city,1.220864507328688
Autonomous City of Buenos Aires,electric_gen_egugrid,NH3,iF,total,3.0989139336043636
Autonomous City of Buenos Aires,electric_gen_egugrid,NOx,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,electric_gen_egugrid,NOx,population,total,9.335111692484254e+07
Autonomous City of Buenos Aires,electric_gen_egugrid,NOx,exposure,city,0.019217273249627752
Autonomous City of Buenos Aires,electric_gen_egugrid,NOx,exposure,total,0.0016720854717221952
Autonomous City of Buenos Aires,electric_gen_egugrid,NOx,iF,city,0.30886538521682366
Autonomous City of Buenos Aires,electric_gen_egugrid,NOx,iF,total,0.8545984789254034
Autonomous City of Buenos Aires,electric_gen_egugrid,SOx,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,electric_gen_egugrid,SOx,population,total,9.335111692484254e+07
Autonomous City of Buenos Aires,electric_gen_egugrid,SOx,exposure,city,0.22815379446608086
Autonomous City of Buenos Aires,electric_gen_egugrid,SOx,exposure,total,0.01750475540622069
Autonomous City of Buenos Aires,electric_gen_egugrid,SOx,iF,city,3.66695153370997
Autonomous City of Buenos Aires,electric_gen_egugrid,SOx,iF,total,8.94663436595115
Autonomous City of Buenos Aires,electric_gen_egugrid,VOC,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,electric_gen_egugrid,VOC,population,total,9.335111692484254e+07
Autonomous City of Buenos Aires,electric_gen_egugrid,VOC,exposure,city,0.007413802124860386
Autonomous City of Buenos Aires,electric_gen_egugrid,VOC,exposure,total,0.0005788913493762021
Autonomous City of Buenos Aires,electric_gen_egugrid,VOC,iF,city,0.11915669926068541
Autonomous City of Buenos Aires,electric_gen_egugrid,VOC,iF,total,0.2958698433821275
Autonomous City of Buenos Aires,population_gpw,PM2_5,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,population_gpw,PM2_5,population,total,7.951862338888937e+07
Autonomous City of Buenos Aires,population_gpw,PM2_5,exposure,city,1.1912749832690965
Autonomous City of Buenos Aires,population_gpw,PM2_5,exposure,total,0.06900026413706312
Autonomous City of Buenos Aires,population_gpw,PM2_5,iF,city,19.146504388373717
Autonomous City of Buenos Aires,population_gpw,PM2_5,iF,total,30.04026294662834
Autonomous City of Buenos Aires,population_gpw,NH3,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,population_gpw,NH3,population,total,7.951862338888937e+07
Autonomous City of Buenos Aires,population_gpw,NH3,exposure,city,0.23113000127391733
Autonomous City of Buenos Aires,population_gpw,NH3,exposure,total,0.013974644531792896
Autonomous City of Buenos Aires,population_gpw,NH3,iF,city,3.7147859611152816
Autonomous City of Buenos Aires,population_gpw,NH3,iF,total,6.084063612956898
Autonomous City of Buenos Aires,population_gpw,NOx,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,population_gpw,NOx,population,total,7.951862338888937e+07
Autonomous City of Buenos Aires,population_gpw,NOx,exposure,city,0.057109071740389816
Autonomous City of Buenos Aires,population_gpw,NOx,exposure,total,0.0037084760053398
Autonomous City of Buenos Aires,population_gpw,NOx,iF,city,0.9178729580073174
Autonomous City of Buenos Aires,population_gpw,NOx,iF,total,1.6145386648140327
Autonomous City of Buenos Aires,population_gpw,SOx,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,population_gpw,SOx,population,total,7.951862338888937e+07
Autonomous City of Buenos Aires,population_gpw,SOx,exposure,city,0.6176238450956938
Autonomous City of Buenos Aires,population_gpw,SOx,exposure,total,0.03907663933295734
Autonomous City of Buenos Aires,population_gpw,SOx,iF,city,9.926623010279176
Autonomous City of Buenos Aires,population_gpw,SOx,iF,total,17.012580101154406
Autonomous City of Buenos Aires,population_gpw,VOC,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,population_gpw,VOC,population,total,7.951862338888937e+07
Autonomous City of Buenos Aires,population_gpw,VOC,exposure,city,0.02353919660778312
Autonomous City of Buenos Aires,population_gpw,VOC,exposure,total,0.0013708373454449847
Autonomous City of Buenos Aires,population_gpw,VOC,iF,city,0.3783285450290568
Autonomous City of Buenos Aires,population_gpw,VOC,iF,total,0.5968138648342586
Autonomous City of Buenos Aires,residential,PM2_5,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,residential,PM2_5,population,total,7.951912772189718e+07
Autonomous City of Buenos Aires,residential,PM2_5,exposure,city,1.1049691276892584
Autonomous City of Buenos Aires,residential,PM2_5,exposure,total,0.0674298758334519
Autonomous City of Buenos Aires,residential,PM2_5,iF,city,17.75937256254871
Autonomous City of Buenos Aires,residential,PM2_5,iF,total,29.35675787497882
Autonomous City of Buenos Aires,residential,NH3,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,residential,NH3,population,total,7.951912772189718e+07
Autonomous City of Buenos Aires,residential,NH3,exposure,city,0.21439391897302665
Autonomous City of Buenos Aires,residential,NH3,exposure,total,0.013667130208869487
Autonomous City of Buenos Aires,residential,NH3,iF,city,3.445798970102641
Autonomous City of Buenos Aires,residential,NH3,iF,total,5.950220542873135
Autonomous City of Buenos Aires,residential,NOx,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,residential,NOx,population,total,7.951912772189718e+07
Autonomous City of Buenos Aires,residential,NOx,exposure,city,0.05297933290636289
Autonomous City of Buenos Aires,residential,NOx,exposure,total,0.0036372296406683357
Autonomous City of Buenos Aires,residential,NOx,iF,city,0.8514986415656594
Autonomous City of Buenos Aires,residential,NOx,iF,total,1.5835305727172115
Autonomous City of Buenos Aires,residential,SOx,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,residential,SOx,population,total,7.951912772189718e+07
Autonomous City of Buenos Aires,residential,SOx,exposure,city,0.5721379528185222
Autonomous City of Buenos Aires,residential,SOx,exposure,total,0.03838243805685613
Autonomous City of Buenos Aires,residential,SOx,iF,city,9.19556104026781
Autonomous City of Buenos Aires,residential,SOx,iF,total,16.7104555178122
Autonomous City of Buenos Aires,residential,VOC,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,residential,VOC,population,total,7.951912772189718e+07
Autonomous City of Buenos Aires,residential,VOC,exposure,city,0.02183780056204565
Autonomous City of Buenos Aires,residential,VOC,exposure,total,0.0013392347179305665
Autonomous City of Buenos Aires,residential,VOC,iF,city,0.3509832323904251
Autonomous City of Buenos Aires,residential,VOC,iF,total,0.5830589018013401
Autonomous City of Buenos Aires,commercial,PM2_5,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,commercial,PM2_5,population,total,7.951862338888937e+07
Autonomous City of Buenos Aires,commercial,PM2_5,exposure,city,1.2050211003293751
Autonomous City of Buenos Aires,commercial,PM2_5,exposure,total,0.06798148990021921
Autonomous City of Buenos Aires,commercial,PM2_5,iF,city,19.3674358226052
Autonomous City of Buenos Aires,commercial,PM2_5,iF,total,29.59672484803137
Autonomous City of Buenos Aires,commercial,NH3,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,commercial,NH3,population,total,7.951862338888937e+07
Autonomous City of Buenos Aires,commercial,NH3,exposure,city,0.23366262054453743
Autonomous City of Buenos Aires,commercial,NH3,exposure,total,0.013755931765541834
Autonomous City of Buenos Aires,commercial,NH3,iF,city,3.7554909256784916
Autonomous City of Buenos Aires,commercial,NH3,iF,total,5.988843846914913
Autonomous City of Buenos Aires,commercial,NOx,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,commercial,NOx,population,total,7.951862338888937e+07
Autonomous City of Buenos Aires,commercial,NOx,exposure,city,0.057713331009434425
Autonomous City of Buenos Aires,commercial,NOx,exposure,total,0.003646928483718647
Autonomous City of Buenos Aires,commercial,NOx,iF,city,0.927584781817072
Autonomous City of Buenos Aires,commercial,NOx,iF,total,1.5877430611111247
Autonomous City of Buenos Aires,commercial,SOx,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,commercial,SOx,population,total,7.951862338888937e+07
Autonomous City of Buenos Aires,commercial,SOx,exposure,city,0.620808430280179
Autonomous City of Buenos Aires,commercial,SOx,exposure,total,0.038251840761856684
Autonomous City of Buenos Aires,commercial,SOx,iF,city,9.977806553177532
Autonomous City of Buenos Aires,commercial,SOx,iF,total,16.653492114119324
Autonomous City of Buenos Aires,commercial,VOC,population,city,2.9355761484250603e+06
Autonomous City of Buenos Aires,commercial,VOC,population,total,7.951862338888937e+07
Autonomous City of Buenos Aires,commercial,VOC,exposure,city,0.02381693245930528
Autonomous City of Buenos Aires,commercial,VOC,exposure,total,0.0013511110187947937
Autonomous City of Buenos Aires,commercial,VOC,iF,city,0.3827923932376249
Autonomous City of Buenos Aires,commercial,VOC,iF,total,0.588225723224167
Autonomous City of Buenos Aires,industrial,PM2_5,population,city,2.9355761484250603e+06
